region,species_name,year,spawners,smoothedspawners,spawnersanomaly,runsize,smoothedrunsize,runsizeanomaly,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,source_id,datasetversion
Haida Gwaii,Pink,1986,433426,116900,6.3,-989898,-989898,-989898,-989898,-989898,-989898,110272,91830,132419,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1987,67249,170726,55.2,-989898,-989898,-989898,-989898,-989898,-989898,108527,90376,130322,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1988,490435,181607,65.1,-989898,-989898,-989898,-989898,-989898,-989898,106809,88910,128311,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1989,42925,145092,31.9,-989898,-989898,-989898,-989898,-989898,-989898,105118,87433,126381,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1990,791986,184379,67.6,-989898,-989898,-989898,-989898,-989898,-989898,103454,85946,124528,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1991,20077,126097,14.7,-989898,-989898,-989898,-989898,-989898,-989898,101816,84452,122750,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1992,478482,98012,-10.9,-989898,-989898,-989898,-989898,-989898,-989898,100204,82953,121043,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1993,22718,104260,-5.2,-989898,-989898,-989898,-989898,-989898,-989898,98618,81451,119403,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1994,454397,101602,-7.6,-989898,-989898,-989898,-989898,-989898,-989898,97057,79949,117827,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1995,5876,51672,-53,-989898,-989898,-989898,-989898,-989898,-989898,95521,78447,116310,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1996,770916,67304,-38.8,-989898,-989898,-989898,-989898,-989898,-989898,94009,76949,114851,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1997,5350,64223,-41.6,-989898,-989898,-989898,-989898,-989898,-989898,92520,75456,113444,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1998,583535,55875,-49.2,-989898,-989898,-989898,-989898,-989898,-989898,91056,73971,112086,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,1999,3619,45952,-58.2,-989898,-989898,-989898,-989898,-989898,-989898,89614,72495,110776,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2000,307167,33339,-69.7,-989898,-989898,-989898,-989898,-989898,-989898,88196,71031,109509,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2001,13939,65433,-40.5,-989898,-989898,-989898,-989898,-989898,-989898,86800,69579,108282,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2002,374964,72295,-34.3,-989898,-989898,-989898,-989898,-989898,-989898,85426,68141,107094,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2003,1169,20939,-81,-989898,-989898,-989898,-989898,-989898,-989898,84073,66719,105941,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2004,147702,13142,-88.1,-989898,-989898,-989898,-989898,-989898,-989898,82742,65314,104822,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2005,263100,197131,79.2,-989898,-989898,-989898,-989898,-989898,-989898,81433,63926,103734,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2006,118371,176475,60.5,-989898,-989898,-989898,-989898,-989898,-989898,80144,62557,102674,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2007,121655,120002,9.1,-989898,-989898,-989898,-989898,-989898,-989898,78875,61207,101642,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2008,344502,204720,86.1,-989898,-989898,-989898,-989898,-989898,-989898,77626,59878,100636,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2009,104129,189401,72.2,-989898,-989898,-989898,-989898,-989898,-989898,76397,58569,99653,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2010,896563,305546,177.8,-989898,-989898,-989898,-989898,-989898,-989898,75188,57281,98693,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2011,530373,689574,527,-989898,-989898,-989898,-989898,-989898,-989898,73998,56015,97754,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2012,560500,545228,395.8,-989898,-989898,-989898,-989898,-989898,-989898,72826,54770,96835,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2013,4706,51356,-53.3,-989898,-989898,-989898,-989898,-989898,-989898,71674,53548,95935,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2014,-989898,4706,-95.7,-989898,-989898,-989898,-989898,-989898,-989898,70539,52347,95053,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2015,55818,55818,-49.2,-989898,-989898,-989898,-989898,-989898,-989898,69422,51169,94188,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2016,137389,87572,-20.4,-989898,-989898,-989898,-989898,-989898,-989898,68323,50013,93338,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2017,44448,78145,-28.9,-989898,-989898,-989898,-989898,-989898,-989898,67242,48879,92504,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2018,364484,127281,15.7,-989898,-989898,-989898,119587,53135,269145,66177,47767,91684,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2019,21037,87566,-20.4,-989898,-989898,-989898,97074,52797,178484,65130,46677,90878,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2020,832921,132372,20.4,-989898,-989898,-989898,78800,48917,126939,64099,45609,90084,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2021,2353,44268,-59.7,-989898,-989898,-989898,63966,39708,103042,63084,44563,89304,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2022,271823,25289,-77,-989898,-989898,-989898,51924,28241,95469,62086,43538,88535,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Pink,2023,22116,77535,-29.5,-989898,-989898,-989898,42149,18728,94863,61103,42534,87778,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1950,11393,11393,-57.3,-989898,-989898,-989898,-989898,-989898,-989898,29778,25575,34673,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1951,32006,19096,-28.5,-989898,-989898,-989898,-989898,-989898,-989898,29671,25562,34441,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1952,11333,16047,-39.9,-989898,-989898,-989898,-989898,-989898,-989898,29564,25548,34212,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1953,23616,17675,-33.8,-989898,-989898,-989898,-989898,-989898,-989898,29458,25534,33985,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1954,53980,22097,-17.2,-989898,-989898,-989898,-989898,-989898,-989898,29352,25519,33760,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1955,14242,23105,-13.4,-989898,-989898,-989898,-989898,-989898,-989898,29246,25503,33538,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1956,23399,21702,-18.7,-989898,-989898,-989898,-989898,-989898,-989898,29140,25486,33318,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1957,39144,27808,4.2,-989898,-989898,-989898,-989898,-989898,-989898,29035,25469,33101,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1958,57078,33176,24.3,-989898,-989898,-989898,-989898,-989898,-989898,28931,25451,32886,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1959,26999,28884,8.2,-989898,-989898,-989898,-989898,-989898,-989898,28827,25432,32674,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1960,28031,33073,23.9,-989898,-989898,-989898,-989898,-989898,-989898,28723,25412,32465,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1961,27448,34145,27.9,-989898,-989898,-989898,-989898,-989898,-989898,28619,25391,32258,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1962,69139,38260,43.3,-989898,-989898,-989898,-989898,-989898,-989898,28516,25369,32054,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1963,43407,36221,35.7,-989898,-989898,-989898,-989898,-989898,-989898,28413,25345,31853,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1964,40548,39290,47.2,-989898,-989898,-989898,-989898,-989898,-989898,28311,25321,31654,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1965,30567,39976,49.8,-989898,-989898,-989898,-989898,-989898,-989898,28209,25295,31459,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1966,30827,40915,53.3,-989898,-989898,-989898,-989898,-989898,-989898,28107,25267,31267,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1967,20898,32208,20.7,-989898,-989898,-989898,-989898,-989898,-989898,28006,25238,31077,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1968,56039,33896,27,-989898,-989898,-989898,-989898,-989898,-989898,27905,25207,30891,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1969,75378,38371,43.7,-989898,-989898,-989898,-989898,-989898,-989898,27804,25175,30709,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1970,49487,42252,58.3,-989898,-989898,-989898,-989898,-989898,-989898,27704,25140,30530,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1971,38940,44274,65.9,-989898,-989898,-989898,-989898,-989898,-989898,27604,25104,30354,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1972,20274,44006,64.9,-989898,-989898,-989898,-989898,-989898,-989898,27505,25065,30182,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1973,45746,42256,58.3,-989898,-989898,-989898,-989898,-989898,-989898,27406,25024,30014,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1974,46266,38326,43.6,-989898,-989898,-989898,-989898,-989898,-989898,27307,24981,29850,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1975,32230,35176,31.8,-989898,-989898,-989898,-989898,-989898,-989898,27209,24934,29690,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1976,51777,37238,39.5,-989898,-989898,-989898,-989898,-989898,-989898,27111,24886,29535,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1977,45746,43820,64.2,-989898,-989898,-989898,-989898,-989898,-989898,27013,24834,29383,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1978,24953,38817,45.4,-989898,-989898,-989898,-989898,-989898,-989898,26916,24779,29237,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1979,23393,33868,26.9,-989898,-989898,-989898,-989898,-989898,-989898,26819,24721,29095,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1980,37782,34962,31,-989898,-989898,-989898,-989898,-989898,-989898,26722,24659,28957,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1981,24433,30086,12.7,-989898,-989898,-989898,-989898,-989898,-989898,26626,24594,28825,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1982,29163,27495,3,-989898,-989898,-989898,-989898,-989898,-989898,26530,24526,28697,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1983,27032,27939,4.7,-989898,-989898,-989898,-989898,-989898,-989898,26434,24454,28575,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1984,28072,28977,8.6,-989898,-989898,-989898,-989898,-989898,-989898,26339,24378,28458,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1985,57391,31504,18,-989898,-989898,-989898,-989898,-989898,-989898,26244,24298,28346,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1986,15595,28798,7.9,-989898,-989898,-989898,-989898,-989898,-989898,26149,24214,28239,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1987,20482,26833,0.5,-989898,-989898,-989898,-989898,-989898,-989898,26055,24127,28137,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1988,39144,28895,8.2,-989898,-989898,-989898,-989898,-989898,-989898,25961,24036,28041,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1989,15666,25714,-3.7,-989898,-989898,-989898,-989898,-989898,-989898,25868,23942,27949,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1990,7811,17256,-35.4,-989898,-989898,-989898,-989898,-989898,-989898,25774,23843,27862,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1991,7434,14880,-44.3,-989898,-989898,-989898,-989898,-989898,-989898,25682,23742,27780,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1992,17800,14468,-45.8,-989898,-989898,-989898,-989898,-989898,-989898,25589,23637,27703,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1993,20232,12679,-52.5,-989898,-989898,-989898,-989898,-989898,-989898,25497,23529,27630,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1994,11125,11840,-55.6,-989898,-989898,-989898,-989898,-989898,-989898,25405,23418,27561,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1995,8525,12049,-54.9,-989898,-989898,-989898,-989898,-989898,-989898,25313,23304,27496,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1996,35973,16515,-38.1,-989898,-989898,-989898,-989898,-989898,-989898,25222,23187,27436,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1997,28483,18144,-32,-989898,-989898,-989898,-989898,-989898,-989898,25131,23069,27378,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1998,27032,19226,-28,-989898,-989898,-989898,-989898,-989898,-989898,25041,22948,27325,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,1999,26512,22873,-14.3,-989898,-989898,-989898,-989898,-989898,-989898,24951,22825,27274,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2000,32750,29938,12.2,-989898,-989898,-989898,-989898,-989898,-989898,24861,22700,27227,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2001,17517,25925,-2.9,-989898,-989898,-989898,-989898,-989898,-989898,24771,22574,27182,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2002,21470,24500,-8.2,-989898,-989898,-989898,-989898,-989898,-989898,24682,22446,27140,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2003,18195,22635,-15.2,-989898,-989898,-989898,-989898,-989898,-989898,24593,22317,27101,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2004,22574,21918,-17.9,-989898,-989898,-989898,-989898,-989898,-989898,24504,22187,27064,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2005,10535,17470,-34.6,-989898,-989898,-989898,-989898,-989898,-989898,24416,22055,27029,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2006,36128,20192,-24.4,-989898,-989898,-989898,-989898,-989898,-989898,24328,21924,26996,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2007,14291,18613,-30.3,-989898,-989898,-989898,-989898,-989898,-989898,24240,21791,26965,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2008,17999,18573,-30.4,-989898,-989898,-989898,-989898,-989898,-989898,24153,21658,26936,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2009,24725,18914,-29.1,-989898,-989898,-989898,27765,23056,33436,24066,21524,26908,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2010,37247,24349,-8.8,-989898,-989898,-989898,27558,23319,32569,23979,21390,26882,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2011,48793,25857,-3.1,-989898,-989898,-989898,27353,23559,31758,23893,21256,26857,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2012,30174,30026,12.5,-989898,-989898,-989898,27149,23768,31012,23807,21121,26834,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2013,18714,30261,13.4,-989898,-989898,-989898,26947,23928,30348,23721,20987,26811,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2014,39924,33304,24.8,-989898,-989898,-989898,26746,24019,29784,23635,20852,26790,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2015,41588,34047,27.5,-989898,-989898,-989898,26547,24016,29345,23550,20718,26770,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2016,29735,30836,15.5,-989898,-989898,-989898,26350,23899,29051,23465,20583,26751,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2017,25472,29809,11.7,-989898,-989898,-989898,26153,23660,28910,23381,20449,26733,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2018,19546,30069,12.6,-989898,-989898,-989898,25958,23311,28906,23297,20315,26716,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2019,18610,25812,-3.3,-989898,-989898,-989898,25765,22878,29016,23213,20181,26699,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2020,16011,21326,-20.1,-989898,-989898,-989898,25573,22388,29212,23129,20048,26683,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2021,20482,19794,-25.8,-989898,-989898,-989898,25383,21862,29470,23046,19915,26668,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2022,38573,21507,-19.4,-989898,-989898,-989898,25194,21318,29774,22963,19782,26654,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Haida Gwaii,Sockeye,2023,48450,25788,-3.4,-989898,-989898,-989898,25006,20765,30114,22880,19650,26640,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chinook,1975,14895,14895,-10.5,17874,17874,-22.7,-989898,-989898,-989898,18470,16217,21035,-989898,-989898,-989898,22931,20176,26063,CTC_20250714,20251112
Nass,Chinook,1976,13819,14347,-13.8,16583,17216,-25.5,-989898,-989898,-989898,18394,16214,20867,-989898,-989898,-989898,22934,20256,25966,CTC_20250714,20251112
Nass,Chinook,1977,14288,14327,-13.9,18410,17605,-23.8,-989898,-989898,-989898,18319,16211,20701,-989898,-989898,-989898,22936,20335,25869,CTC_20250714,20251112
Nass,Chinook,1978,16885,14928,-10.3,21807,18573,-19.6,-989898,-989898,-989898,18243,16206,20537,-989898,-989898,-989898,22938,20414,25775,CTC_20250714,20251112
Nass,Chinook,1979,12783,14472,-13.1,16229,18079,-21.8,-989898,-989898,-989898,18169,16201,20376,-989898,-989898,-989898,22941,20492,25682,CTC_20250714,20251112
Nass,Chinook,1980,14855,14464,-13.1,18744,18251,-21,-989898,-989898,-989898,18094,16194,20217,-989898,-989898,-989898,22943,20569,25591,CTC_20250714,20251112
Nass,Chinook,1981,13925,14486,-13,17606,18471,-20.1,-989898,-989898,-989898,18020,16187,20061,-989898,-989898,-989898,22945,20645,25502,CTC_20250714,20251112
Nass,Chinook,1982,10359,13584,-18.4,13287,17305,-25.1,-989898,-989898,-989898,17946,16178,19908,-989898,-989898,-989898,22947,20720,25415,CTC_20250714,20251112
Nass,Chinook,1983,16301,13489,-19,20516,17095,-26,-989898,-989898,-989898,17873,16168,19757,-989898,-989898,-989898,22950,20793,25330,CTC_20250714,20251112
Nass,Chinook,1984,24967,15421,-7.4,31408,19508,-15.6,-989898,-989898,-989898,17799,16156,19610,-989898,-989898,-989898,22952,20865,25248,CTC_20250714,20251112
Nass,Chinook,1985,19694,16316,-2,24768,20626,-10.8,-989898,-989898,-989898,17727,16143,19465,-989898,-989898,-989898,22954,20935,25169,CTC_20250714,20251112
Nass,Chinook,1986,38661,20012,20.2,47967,25205,9,-989898,-989898,-989898,17654,16128,19324,-989898,-989898,-989898,22957,21002,25093,CTC_20250714,20251112
Nass,Chinook,1987,21470,23153,39.1,26568,28951,25.3,-989898,-989898,-989898,17582,16111,19186,-989898,-989898,-989898,22959,21068,25020,CTC_20250714,20251112
Nass,Chinook,1988,16848,23306,40,21094,29112,26,-989898,-989898,-989898,17509,16092,19051,-989898,-989898,-989898,22961,21131,24950,CTC_20250714,20251112
Nass,Chinook,1989,29201,24048,44.4,36594,30016,29.9,-989898,-989898,-989898,17438,16071,18921,-989898,-989898,-989898,22964,21191,24885,CTC_20250714,20251112
Nass,Chinook,1990,26511,25521,53.3,33384,31863,37.9,-989898,-989898,-989898,17366,16047,18794,-989898,-989898,-989898,22966,21247,24824,CTC_20250714,20251112
Nass,Chinook,1991,7926,18589,11.7,13136,24592,6.4,-989898,-989898,-989898,17295,16020,18672,-989898,-989898,-989898,22968,21300,24767,CTC_20250714,20251112
Nass,Chinook,1992,17716,17888,7.4,25405,24372,5.4,-989898,-989898,-989898,17224,15990,18554,-989898,-989898,-989898,22970,21349,24715,CTC_20250714,20251112
Nass,Chinook,1993,25853,19487,17,36678,27224,17.8,-989898,-989898,-989898,17154,15956,18441,-989898,-989898,-989898,22973,21393,24669,CTC_20250714,20251112
Nass,Chinook,1994,24872,18872,13.4,32864,26645,15.3,-989898,-989898,-989898,17083,15918,18334,-989898,-989898,-989898,22975,21432,24629,CTC_20250714,20251112
Nass,Chinook,1995,8817,15142,-9,16187,23053,-0.3,-989898,-989898,-989898,17013,15877,18231,-989898,-989898,-989898,22977,21466,24595,CTC_20250714,20251112
Nass,Chinook,1996,22950,18730,12.5,30889,27353,18.3,-989898,-989898,-989898,16944,15831,18134,-989898,-989898,-989898,22980,21493,24568,CTC_20250714,20251112
Nass,Chinook,1997,20337,19254,15.6,27658,27822,20.4,-989898,-989898,-989898,16874,15781,18043,-989898,-989898,-989898,22982,21515,24548,CTC_20250714,20251112
Nass,Chinook,1998,24675,19075,14.6,34922,27550,19.2,-989898,-989898,-989898,16805,15726,17958,-989898,-989898,-989898,22984,21531,24536,CTC_20250714,20251112
Nass,Chinook,1999,12526,16630,-0.1,22310,25496,10.3,-989898,-989898,-989898,16736,15667,17879,-989898,-989898,-989898,22986,21540,24530,CTC_20250714,20251112
Nass,Chinook,2000,19348,19461,16.9,31159,29064,25.7,-989898,-989898,-989898,16668,15602,17805,-989898,-989898,-989898,22989,21542,24533,CTC_20250714,20251112
Nass,Chinook,2001,32340,20842,25.2,44595,31279,35.3,-989898,-989898,-989898,16599,15534,17738,-989898,-989898,-989898,22991,21537,24543,CTC_20250714,20251112
Nass,Chinook,2002,14804,19560,17.5,21528,29751,28.7,-989898,-989898,-989898,16531,15460,17676,-989898,-989898,-989898,22993,21526,24561,CTC_20250714,20251112
Nass,Chinook,2003,28274,20100,20.7,36503,30015,29.9,-989898,-989898,-989898,16463,15382,17620,-989898,-989898,-989898,22996,21508,24586,CTC_20250714,20251112
Nass,Chinook,2004,16875,21334,28.1,25137,30740,33,-989898,-989898,-989898,16396,15301,17570,-989898,-989898,-989898,22998,21485,24618,CTC_20250714,20251112
Nass,Chinook,2005,15571,20427,22.7,24067,29192,26.3,-989898,-989898,-989898,16329,15215,17524,-989898,-989898,-989898,23000,21455,24656,CTC_20250714,20251112
